line,id,N,E,Z,alt,TxRoll,TxPitch,TxYaw,RxRoll,RxPith,RxYaw,Off[0],Off[1],Off[2],Off[3],Off[4],Off[5],Off[6],Off[7],Off[8],Off[9],Off[10],Off[11],Off[12],Off[13],Off[14],Off[15],Off[16],Off[17],Off[18],Off[19],Off[20],Off[21],Off[22],Off[23],Off[24],Off[25],Off[26],Off[27],Off[28],Off[29],Off[30],Off[31],Off[32],Off[33]
100101,     366.0,  437400.8,4196633.5, 2334.0, 31.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0283e-11, 1.8580e-11, 1.2163e-11, 8.1909e-12, 5.7391e-12, 4.0349e-12, 2.8011e-12, 1.9038e-12, 1.2802e-12, 8.3050e-13, 5.5562e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     367.0,  437430.5,4196644.0, 2334.3, 31.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9653e-11, 1.8374e-11, 1.2023e-11, 8.0698e-12, 5.6557e-12, 3.9388e-12, 2.7654e-12, 1.8516e-12, 1.2174e-12, 7.9367e-13, 5.6663e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     368.0,  437457.7,4196654.5, 2334.8, 31.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9537e-11, 1.8297e-11, 1.2090e-11, 8.0684e-12, 5.6738e-12, 3.9020e-12, 2.7261e-12, 1.8141e-12, 1.1823e-12, 8.0813e-13, 5.6397e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     369.0,  437485.1,4196665.5, 2335.4, 30.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0044e-11, 1.8246e-11, 1.2010e-11, 8.0199e-12, 5.6422e-12, 3.8896e-12, 2.7817e-12, 1.8588e-12, 1.2106e-12, 8.1903e-13, 5.2594e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     370.0,  437513.7,4196676.5, 2335.0, 29.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0730e-11, 1.8897e-11, 1.2307e-11, 8.4605e-12, 5.8447e-12, 4.0787e-12, 2.8399e-12, 1.8254e-12, 1.2247e-12, 8.0277e-13, 5.1208e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     371.0,  437542.9,4196686.5, 2333.8, 30.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1061e-11, 1.9278e-11, 1.2616e-11, 8.6913e-12, 5.9994e-12, 4.2321e-12, 2.9653e-12, 1.9475e-12, 1.3025e-12, 8.6521e-13, 5.6493e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     372.0,  437573.2,4196696.0, 2333.8, 31.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1356e-11, 1.9559e-11, 1.2735e-11, 8.7531e-12, 6.0357e-12, 4.2681e-12, 3.0088e-12, 2.0119e-12, 1.3491e-12, 8.9489e-13, 5.8563e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     373.0,  437601.1,4196703.0, 2334.3, 31.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1061e-11, 1.9362e-11, 1.2648e-11, 8.7643e-12, 6.0495e-12, 4.2723e-12, 2.9928e-12, 2.0619e-12, 1.3500e-12, 8.8192e-13, 5.7301e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     374.0,  437628.9,4196709.0, 2334.6, 31.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0525e-11, 1.8978e-11, 1.2417e-11, 8.6225e-12, 5.9808e-12, 4.1896e-12, 2.9035e-12, 1.9536e-12, 1.3301e-12, 8.5655e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     375.0,  437656.5,4196713.0, 2334.7, 32.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9887e-11, 1.8606e-11, 1.2159e-11, 8.4906e-12, 5.8543e-12, 4.0663e-12, 2.8223e-12, 1.8957e-12, 1.2632e-12, 8.0129e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     376.0,  437683.8,4196716.5, 2333.6, 33.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9460e-11, 1.8272e-11, 1.2030e-11, 8.2310e-12, 5.7184e-12, 3.9370e-12, 2.7203e-12, 1.7491e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     377.0,  437711.1,4196719.5, 2333.2, 34.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9194e-11, 1.8121e-11, 1.1866e-11, 8.0282e-12, 5.5700e-12, 3.8085e-12, 2.4581e-12, 1.5853e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     378.0,  437738.7,4196723.0, 2333.8, 34.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8969e-11, 1.7947e-11, 1.1713e-11, 7.8802e-12, 5.4079e-12, 3.6602e-12, 2.4116e-12, 1.5265e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     379.0,  437766.5,4196727.5, 2334.7, 32.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8858e-11, 1.7874e-11, 1.1679e-11, 7.7536e-12, 5.2566e-12, 3.7203e-12, 2.4478e-12, 1.5612e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     380.0,  437793.9,4196734.0, 2335.7, 32.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9499e-11, 1.8348e-11, 1.1999e-11, 7.9693e-12, 5.5513e-12, 3.8085e-12, 2.4654e-12, 1.5969e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     381.0,  437820.4,4196743.0, 2335.9, 31.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0364e-11, 1.8951e-11, 1.2407e-11, 8.3858e-12, 5.9121e-12, 3.9873e-12, 2.6162e-12, 1.7272e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     382.0,  437845.8,4196754.5, 2336.3, 31.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1613e-11, 1.9846e-11, 1.3122e-11, 8.9842e-12, 6.1094e-12, 4.3193e-12, 2.7046e-12, 1.7772e-12, 1.0946e-12, 7.2021e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     383.0,  437870.1,4196767.5, 2336.6, 30.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2093e-11, 2.0051e-11, 1.3139e-11, 9.0260e-12, 6.1845e-12, 4.3619e-12, 2.9390e-12, 1.9942e-12, 1.3324e-12, 8.8714e-13, 4.7071e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     384.0,  437893.6,4196782.0, 2336.7, 29.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2858e-11, 2.0503e-11, 1.3386e-11, 9.2049e-12, 6.2894e-12, 4.4249e-12, 3.0139e-12, 2.0318e-12, 1.2802e-12, 8.4127e-13, 5.4772e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     385.0,  437916.8,4196796.5, 2336.4, 29.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3136e-11, 2.0704e-11, 1.3676e-11, 9.2101e-12, 6.3097e-12, 4.3824e-12, 2.9945e-12, 1.9898e-12, 1.2446e-12, 8.0693e-13, 5.0178e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     386.0,  437939.5,4196810.5, 2336.2, 30.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2950e-11, 2.0623e-11, 1.3439e-11, 9.0748e-12, 6.1924e-12, 4.2270e-12, 2.8546e-12, 1.8600e-12, 1.2268e-12, 7.8675e-13, 4.8107e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     387.0,  437963.2,4196824.0, 2336.4, 30.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2181e-11, 2.0230e-11, 1.3225e-11, 9.1105e-12, 6.2506e-12, 4.2629e-12, 2.8971e-12, 1.8791e-12, 1.1394e-12, 6.8716e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     388.0,  437989.0,4196838.0, 2336.9, 30.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1527e-11, 1.9846e-11, 1.3047e-11, 9.0243e-12, 6.1885e-12, 4.1776e-12, 2.8094e-12, 1.7721e-12, 1.1416e-12, 6.8420e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     389.0,  438013.4,4196850.5, 2337.0, 30.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1484e-11, 1.9933e-11, 1.3094e-11, 8.8902e-12, 6.0863e-12, 4.0510e-12, 2.6626e-12, 1.7267e-12, 1.0376e-12, 6.5068e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     390.0,  438038.6,4196863.0, 2337.0, 29.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1873e-11, 2.0320e-11, 1.3393e-11, 9.1054e-12, 6.1662e-12, 4.1164e-12, 2.7500e-12, 1.7685e-12, 1.0752e-12, 6.0547e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     391.0,  438065.7,4196875.5, 2337.1, 29.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2539e-11, 2.0782e-11, 1.3740e-11, 9.3151e-12, 6.2908e-12, 4.2148e-12, 2.8292e-12, 1.8210e-12, 1.1215e-12, 6.4715e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     392.0,  438094.0,4196888.0, 2337.3, 28.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3703e-11, 2.1240e-11, 1.4042e-11, 9.5093e-12, 6.4998e-12, 4.3120e-12, 2.8570e-12, 1.8583e-12, 1.1573e-12, 6.6796e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     393.0,  438123.5,4196901.0, 2337.7, 27.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4286e-11, 2.1775e-11, 1.4423e-11, 9.7884e-12, 6.6684e-12, 4.4805e-12, 2.9537e-12, 1.9403e-12, 1.2263e-12, 7.3761e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     394.0,  438152.3,4196912.5, 2338.0, 27.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4584e-11, 2.1994e-11, 1.4656e-11, 9.9223e-12, 6.7996e-12, 4.6281e-12, 3.0877e-12, 2.0785e-12, 1.3471e-12, 8.5622e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     395.0,  438179.5,4196922.5, 2338.0, 27.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4484e-11, 2.2125e-11, 1.4780e-11, 1.0045e-11, 6.9037e-12, 4.7405e-12, 3.1544e-12, 2.1405e-12, 1.4123e-12, 9.2820e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     396.0,  438207.7,4196932.0, 2338.1, 28.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3847e-11, 2.2001e-11, 1.4765e-11, 1.0090e-11, 6.9369e-12, 4.7653e-12, 3.2008e-12, 2.1813e-12, 1.4072e-12, 9.3199e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     397.0,  438235.6,4196940.5, 2338.4, 29.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3417e-11, 2.1945e-11, 1.4772e-11, 9.9538e-12, 6.8677e-12, 4.6953e-12, 3.1498e-12, 2.1518e-12, 1.3764e-12, 9.0457e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     398.0,  438263.9,4196948.5, 2338.7, 30.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2494e-11, 2.1436e-11, 1.4431e-11, 9.8076e-12, 6.7797e-12, 4.5858e-12, 3.1279e-12, 2.1244e-12, 1.3858e-12, 9.4041e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     399.0,  438292.5,4196956.5, 2339.0, 30.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2093e-11, 2.0792e-11, 1.4327e-11, 9.7178e-12, 6.7554e-12, 4.5361e-12, 3.0965e-12, 2.0982e-12, 1.3985e-12, 9.6042e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     400.0,  438321.1,4196964.0, 2339.0, 29.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2539e-11, 2.1133e-11, 1.4529e-11, 9.7731e-12, 6.7843e-12, 4.5522e-12, 3.0912e-12, 2.0806e-12, 1.3582e-12, 9.3009e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     401.0,  438349.2,4196972.5, 2339.1, 28.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3183e-11, 2.1636e-11, 1.4882e-11, 9.9106e-12, 6.7843e-12, 4.5522e-12, 3.0912e-12, 2.0208e-12, 1.2998e-12, 8.6790e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     402.0,  438375.7,4196981.0, 2339.6, 28.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4090e-11, 2.2258e-11, 1.5144e-11, 1.0177e-11, 6.8911e-12, 4.6187e-12, 3.1553e-12, 2.0652e-12, 1.3457e-12, 8.6790e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     403.0,  438402.0,4196989.5, 2339.9, 27.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4484e-11, 2.2478e-11, 1.5327e-11, 1.0324e-11, 7.0153e-12, 4.7467e-12, 3.2493e-12, 2.1611e-12, 1.4641e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     404.0,  438428.5,4196998.0, 2340.0, 27.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4937e-11, 2.2731e-11, 1.5405e-11, 1.0458e-11, 7.1166e-12, 4.8320e-12, 3.3200e-12, 2.2302e-12, 1.5621e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     409.0,  438712.6,4197116.5, 2340.3, 27.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4887e-11, 2.3686e-11, 1.6425e-11, 1.0869e-11, 7.2002e-12, 4.7529e-12, 3.1379e-12, 2.0415e-12, 1.3939e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     410.0,  438738.8,4197126.0, 2340.9, 29.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.5091e-11, 2.3651e-11, 1.6317e-11, 1.0844e-11, 7.2086e-12, 4.7246e-12, 3.1553e-12, 2.0914e-12, 1.4553e-12, 9.8531e-13, 7.3070e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     411.0,  438766.0,4197135.0, 2340.8, 30.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.5505e-11, 2.3635e-11, 1.6201e-11, 1.0842e-11, 7.2137e-12, 4.7753e-12, 3.1553e-12, 2.0914e-12, 1.4553e-12, 9.8531e-13, 7.3070e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     412.0,  438794.2,4197143.5, 2340.6, 31.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.5662e-11, 2.3635e-11, 1.6201e-11, 1.0828e-11, 7.1917e-12, 4.7678e-12, 3.1479e-12, 2.1327e-12, 1.4553e-12, 9.8531e-13, 7.3070e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
