line,id,N,E,Z,alt,TxRoll,TxPitch,TxYaw,RxRoll,RxPith,RxYaw,Off[0],Off[1],Off[2],Off[3],Off[4],Off[5],Off[6],Off[7],Off[8],Off[9],Off[10],Off[11],Off[12],Off[13],Off[14],Off[15],Off[16],Off[17],Off[18],Off[19],Off[20],Off[21],Off[22],Off[23],Off[24],Off[25]
100101,     384.0,  437893.6,4196782.0, 2336.7, 29.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1304e-09, 2.4439e-09, 1.6972e-09, 1.1403e-09, 7.3152e-10, 4.6577e-10, 3.1405e-10, 1.9821e-10, 1.2801e-10, 7.6842e-11, 5.6904e-11, 3.4422e-11, 2.2095e-11, 1.3575e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     385.0,  437916.8,4196796.5, 2336.4, 29.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1449e-09, 2.3672e-09, 1.6926e-09, 1.1432e-09, 7.1316e-10, 4.6825e-10, 3.1507e-10, 1.9456e-10, 1.2763e-10, 7.6243e-11, 5.7499e-11, 3.4254e-11, 2.1223e-11, 1.3213e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     386.0,  437939.5,4196810.5, 2336.2, 30.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1409e-09, 2.3439e-09, 1.6469e-09, 1.1013e-09, 7.0633e-10, 4.7186e-10, 2.9916e-10, 1.9350e-10, 1.3278e-10, 7.6482e-11, 5.8607e-11, 3.5641e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     387.0,  437963.2,4196824.0, 2336.4, 30.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0801e-09, 2.2514e-09, 1.6019e-09, 1.0650e-09, 6.6244e-10, 4.5767e-10, 2.9507e-10, 1.9205e-10, 1.3360e-10, 7.6184e-11, 5.8215e-11, 3.8510e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     388.0,  437989.0,4196838.0, 2336.9, 30.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9871e-09, 2.2429e-09, 1.5414e-09, 1.0370e-09, 6.5807e-10, 4.5266e-10, 2.8839e-10, 1.9482e-10, 1.2957e-10, 7.9633e-11, 5.7773e-11, 3.7318e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     389.0,  438013.4,4196850.5, 2337.0, 30.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9218e-09, 2.2336e-09, 1.5602e-09, 1.0404e-09, 6.5640e-10, 4.6223e-10, 2.8698e-10, 1.9258e-10, 1.3496e-10, 8.1126e-11, 5.7444e-11, 3.8922e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     390.0,  438038.6,4196863.0, 2337.0, 29.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9714e-09, 2.2523e-09, 1.6054e-09, 1.0743e-09, 6.7272e-10, 4.6742e-10, 2.9324e-10, 1.9496e-10, 1.3785e-10, 8.3145e-11, 5.7390e-11, 4.1692e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     391.0,  438065.7,4196875.5, 2337.1, 29.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1475e-09, 2.3130e-09, 1.6802e-09, 1.1278e-09, 7.1855e-10, 4.7752e-10, 3.0548e-10, 1.9862e-10, 1.3851e-10, 8.3836e-11, 5.5589e-11, 4.2020e-11, 2.3129e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     392.0,  438094.0,4196888.0, 2337.3, 28.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2408e-09, 2.4418e-09, 1.7510e-09, 1.1577e-09, 7.4202e-10, 4.9823e-10, 3.1303e-10, 2.0297e-10, 1.4107e-10, 8.9266e-11, 5.4176e-11, 4.1646e-11, 2.4754e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     393.0,  438123.5,4196901.0, 2337.7, 27.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3199e-09, 2.5387e-09, 1.7862e-09, 1.1933e-09, 7.5026e-10, 5.0474e-10, 3.2867e-10, 2.0369e-10, 1.4233e-10, 9.2124e-11, 5.4275e-11, 4.3129e-11, 2.6070e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     394.0,  438152.3,4196912.5, 2338.0, 27.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2785e-09, 2.5364e-09, 1.8190e-09, 1.1829e-09, 7.5151e-10, 5.1428e-10, 3.2955e-10, 2.0383e-10, 1.3995e-10, 8.9112e-11, 5.4325e-11, 4.2787e-11, 2.7169e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     395.0,  438179.5,4196922.5, 2338.0, 27.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2630e-09, 2.4900e-09, 1.7543e-09, 1.1672e-09, 7.4324e-10, 4.9854e-10, 3.1776e-10, 2.0183e-10, 1.3796e-10, 8.9654e-11, 5.3155e-11, 4.1277e-11, 2.8565e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     396.0,  438207.7,4196932.0, 2338.1, 28.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0993e-09, 2.4386e-09, 1.7114e-09, 1.1013e-09, 7.2361e-10, 4.7809e-10, 3.1364e-10, 1.9482e-10, 1.3371e-10, 9.1074e-11, 5.2539e-11, 4.0114e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     397.0,  438235.6,4196940.5, 2338.4, 29.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9631e-09, 2.3878e-09, 1.6794e-09, 1.0727e-09, 7.1623e-10, 4.7019e-10, 2.9935e-10, 1.8671e-10, 1.2986e-10, 8.5752e-11, 5.0627e-11, 3.8592e-11, 2.7439e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     398.0,  438263.9,4196948.5, 2338.7, 30.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8544e-09, 2.2675e-09, 1.6083e-09, 1.0107e-09, 6.7901e-10, 4.3619e-10, 2.8964e-10, 1.8425e-10, 1.2801e-10, 8.1590e-11, 4.9290e-11, 3.7946e-11, 2.5822e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     399.0,  438292.5,4196956.5, 2339.0, 30.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8365e-09, 2.1569e-09, 1.5636e-09, 9.8633e-10, 6.6278e-10, 4.2845e-10, 2.8541e-10, 1.8125e-10, 1.2352e-10, 8.2058e-11, 4.7609e-11, 3.6076e-11, 2.3810e-11, 1.6003e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     400.0,  438321.1,4196964.0, 2339.0, 29.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9195e-09, 2.1906e-09, 1.5725e-09, 1.0230e-09, 6.6008e-10, 4.1817e-10, 2.8385e-10, 1.9102e-10, 1.2289e-10, 7.8810e-11, 4.6707e-11, 3.4867e-11, 2.3757e-11, 1.5586e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     401.0,  438349.2,4196972.5, 2339.1, 28.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0163e-09, 2.3091e-09, 1.6220e-09, 1.0858e-09, 6.7725e-10, 4.3570e-10, 2.8698e-10, 1.8948e-10, 1.2076e-10, 8.0083e-11, 4.9121e-11, 3.4971e-11, 2.2431e-11, 1.6229e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     402.0,  438375.7,4196981.0, 2339.6, 28.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1754e-09, 2.4045e-09, 1.6664e-09, 1.1295e-09, 6.9665e-10, 4.4877e-10, 2.9306e-10, 1.9166e-10, 1.2173e-10, 8.3767e-11, 4.9843e-11, 3.5570e-11, 2.2431e-11, 1.6229e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     403.0,  438402.0,4196989.5, 2339.9, 27.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3636e-09, 2.4679e-09, 1.7242e-09, 1.1335e-09, 7.1125e-10, 4.6115e-10, 2.9803e-10, 1.9376e-10, 1.1963e-10, 8.5034e-11, 4.9757e-11, 3.4287e-11, 2.3837e-11, 1.6375e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     404.0,  438428.5,4196998.0, 2340.0, 27.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3725e-09, 2.4353e-09, 1.7379e-09, 1.1357e-09, 7.1855e-10, 4.5344e-10, 3.0724e-10, 1.9297e-10, 1.2173e-10, 8.5177e-11, 5.0716e-11, 3.4558e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     409.0,  438712.6,4197116.5, 2340.3, 27.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2256e-09, 2.4493e-09, 1.8172e-09, 1.1548e-09, 7.0821e-10, 4.2047e-10, 3.0528e-10, 1.9563e-10, 1.3741e-10, 9.1799e-11, 5.4624e-11, 3.4287e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     410.0,  438738.8,4197126.0, 2340.9, 29.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1687e-09, 2.4268e-09, 1.7338e-09, 1.1346e-09, 6.8433e-10, 4.2303e-10, 2.9878e-10, 1.9890e-10, 1.4107e-10, 8.4963e-11, 5.6478e-11, 3.5858e-11, 2.6481e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     411.0,  438766.0,4197135.0, 2340.8, 30.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9774e-09, 2.2684e-09, 1.6702e-09, 1.0579e-09, 6.6961e-10, 4.2726e-10, 2.8910e-10, 1.9536e-10, 1.3655e-10, 8.7517e-11, 5.6797e-11, 3.5858e-11, 2.6481e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     412.0,  438794.2,4197143.5, 2340.6, 31.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9441e-09, 2.2124e-09, 1.6271e-09, 1.0594e-09, 6.6961e-10, 4.2279e-10, 2.7660e-10, 1.9128e-10, 1.4085e-10, 8.4256e-11, 5.7499e-11, 3.6149e-11, 2.6481e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
